"cve_mun","categoria","valor","cve","original"
"15105","sem_uma",1,"uma",-19.2307692307692
"15105","sem_pyme",1,"pyme",-19.2307692307692
"15105","moda",1,NA,NA
"15106","sem_total",2,"total",-2.50795140518274
"15106","sem_mujeres",2,"mujeres",-1.50801131008482
"15106","sem_jovenes",2,"jovenes",-8.38838987454531
"15106","sem_mayores",2,"mayores",-2.87044220325833
"15106","sem_uma",2,"uma",-3.39133123454016
"15106","sem_pyme",2,"pyme",-2.76207546302679
"15106","moda",2,NA,NA
"15107","sem_total",3,"total",14.8148148148148
"15107","sem_mujeres",3,"mujeres",12.5
"15107","sem_jovenes",3,"jovenes",3.03030303030307
"15107","sem_mayores",3,"mayores",6.06060606060603
"15107","sem_uma",3,"uma",11.5384615384615
"15107","sem_pyme",3,"pyme",13.1578947368421
"15107","moda",3,NA,NA
"15108","sem_total",3,"total",11.7773788150808
"15108","sem_mujeres",3,"mujeres",17.7601060304838
"15108","sem_jovenes",3,"jovenes",23.1026785714286
"15108","sem_mayores",3,"mayores",1.03986135181979
"15108","sem_uma",3,"uma",15.2379040353343
"15108","sem_pyme",3,"pyme",3.08851224105462
"15108","moda",3,NA,NA
"15109","sem_total",2,"total",-1.70151800518343
"15109","sem_mujeres",2,"mujeres",-1.3718093185047
"15109","sem_jovenes",2,"jovenes",-7.28357536868172
"15109","sem_mayores",2,"mayores",-1.32884479092844
"15109","sem_uma",3,"uma",0.00411125043682237
"15109","sem_pyme",3,"pyme",0.135768945939274
"15109","moda",2,NA,NA
"15110","sem_total",2,"total",-9.25766076823479
"15110","sem_mujeres",2,"mujeres",-3.42960288808661
"15110","sem_jovenes",1,"jovenes",-15.9010600706714
"15110","sem_mayores",2,"mayores",-2.12121212121211
"15110","sem_uma",1,"uma",-10.5693271588123
"15110","sem_pyme",2,"pyme",-4.52488687782806
"15110","moda",2,NA,NA
"15111","sem_total",3,"total",56.6666666666667
"15111","sem_mujeres",3,"mujeres",27.5
"15111","sem_jovenes",3,"jovenes",35
"15111","sem_mayores",3,"mayores",25
"15111","sem_uma",3,"uma",54.7008547008547
"15111","sem_pyme",3,"pyme",56.6666666666667
"15111","moda",3,NA,NA
"15112","sem_total",3,"total",27.1767810026385
"15112","sem_mujeres",3,"mujeres",5.88235294117645
"15112","sem_jovenes",3,"jovenes",22.6190476190476
"15112","sem_mayores",3,"mayores",52
"15112","sem_uma",3,"uma",27.808988764045
"15112","sem_pyme",3,"pyme",24.1590214067278
"15112","moda",3,NA,NA
"15113","sem_total",2,"total",-1.77982860909692
"15113","sem_mujeres",2,"mujeres",-1.20845921450148
"15113","sem_jovenes",1,"jovenes",-10.820895522388
"15113","sem_mayores",2,"mayores",-1.50000000000001
"15113","sem_uma",2,"uma",-1.76991150442474
"15113","sem_pyme",2,"pyme",0
"15113","moda",2,NA,NA
"15114","sem_total",3,"total",11.6379310344828
"15114","sem_mujeres",3,"mujeres",18.4313725490196
"15114","sem_jovenes",3,"jovenes",3.18840579710147
"15114","sem_mayores",3,"mayores",14.5833333333333
"15114","sem_uma",3,"uma",10.3386809269162
"15114","sem_pyme",3,"pyme",12.2119815668203
"15114","moda",3,NA,NA
"15115","sem_total",2,"total",-9.90206746463549
"15115","sem_mujeres",2,"mujeres",-9.62962962962963
"15115","sem_jovenes",1,"jovenes",-20.952380952381
"15115","sem_mayores",1,"mayores",-10.6382978723404
"15115","sem_uma",1,"uma",-12.0231213872832
"15115","sem_pyme",2,"pyme",-8.97250361794499
"15115","moda",1,NA,NA
"15115","sem_total",2,"total",-9.90206746463549
"15115","sem_mujeres",2,"mujeres",-9.62962962962963
"15115","sem_jovenes",1,"jovenes",-20.952380952381
"15115","sem_mayores",1,"mayores",-10.6382978723404
"15115","sem_uma",1,"uma",-12.0231213872832
"15115","sem_pyme",2,"pyme",-8.97250361794499
"15115","moda",2,NA,NA
"15116","sem_total",3,"total",1.65605095541403
"15116","sem_mujeres",3,"mujeres",10.8695652173913
"15116","sem_jovenes",3,"jovenes",6.36363636363637
"15116","sem_mayores",3,"mayores",15.5555555555556
"15116","sem_uma",1,"uma",-11.2531969309463
"15116","sem_pyme",3,"pyme",10.8433734939759
"15116","moda",3,NA,NA
"15118","sem_total",2,"total",-2.90264577446701
"15118","sem_mujeres",2,"mujeres",-9.23677363399829
"15118","sem_jovenes",2,"jovenes",-4.41051738761662
"15118","sem_mayores",2,"mayores",-5.72246065808298
"15118","sem_uma",2,"uma",-1.81873758214885
"15118","sem_pyme",2,"pyme",-4.61085676913017
"15118","moda",2,NA,NA
"15119","sem_total",2,"total",-6.80272108843537
"15119","sem_mujeres",2,"mujeres",-3.17460317460319
"15119","sem_jovenes",1,"jovenes",-15.1515151515151
"15119","sem_mayores",1,"mayores",-18.1818181818182
"15119","sem_uma",2,"uma",-6.38297872340423
"15119","sem_pyme",2,"pyme",-6.80272108843537
"15119","moda",2,NA,NA
"15120","sem_total",2,"total",-3.97765065850739
"15120","sem_mujeres",2,"mujeres",-4.42349528643944
"15120","sem_jovenes",2,"jovenes",-9.96376811594204
"15120","sem_mayores",2,"mayores",-3.72168284789646
"15120","sem_uma",2,"uma",-5.78145793287006
"15120","sem_pyme",2,"pyme",-1.86766275346854
"15120","moda",2,NA,NA
"15121","sem_total",2,"total",-1.47453083109917
"15121","sem_mujeres",2,"mujeres",-1.58522427440632
"15121","sem_jovenes",2,"jovenes",-6.94987255734921
"15121","sem_mayores",2,"mayores",-0.174182310818638
"15121","sem_uma",2,"uma",-0.704218133360679
"15121","sem_pyme",2,"pyme",-1.94091007116668
"15121","moda",2,NA,NA
"15122","sem_total",3,"total",3.56310356310356
"15122","sem_mujeres",3,"mujeres",2.41610738255031
"15122","sem_jovenes",3,"jovenes",10.4029990627929
"15122","sem_mayores",2,"mayores",-3.98671096345513
"15122","sem_uma",3,"uma",3.90235210263723
"15122","sem_pyme",3,"pyme",3.01025471386041
"15122","moda",3,NA,NA
"15123","sem_total",1,"total",-10.2564102564103
"15123","sem_mujeres",1,"mujeres",-11.7647058823529
"15123","sem_jovenes",1,"jovenes",-45.4545454545455
"15123","sem_mayores",3,"mayores",66.6666666666667
"15123","sem_uma",1,"uma",-12.5
"15123","sem_pyme",1,"pyme",-10.2564102564103
"15123","moda",1,NA,NA
"15124","sem_total",1,"total",-14.2857142857143
"15124","sem_mujeres",3,"mujeres",3.44827586206897
"15124","sem_jovenes",1,"jovenes",-52.3809523809524
"15124","sem_mayores",3,"mayores",22.2222222222222
"15124","sem_uma",1,"uma",-14.0096618357488
"15124","sem_pyme",1,"pyme",-19.4805194805195
"15124","moda",1,NA,NA
"15125","sem_total",2,"total",-9.33852140077822
"15125","sem_mujeres",1,"mujeres",-12.5
"15125","sem_jovenes",1,"jovenes",-43.1818181818182
"15125","sem_mayores",1,"mayores",-19.2307692307692
"15125","sem_uma",2,"uma",-6.4516129032258
"15125","sem_pyme",1,"pyme",-36.5758754863813
"15125","moda",1,NA,NA
"16001","sem_total",3,"total",9.42028985507244
"16001","sem_mujeres",3,"mujeres",9.87654320987652
"16001","sem_jovenes",3,"jovenes",4.76190476190474
"16001","sem_mayores",2,"mayores",0
"16001","sem_uma",3,"uma",9.85401459854012
"16001","sem_pyme",3,"pyme",9.42028985507244
"16001","moda",3,NA,NA
"16002","sem_total",1,"total",-36.3636363636364
"16002","sem_mujeres",3,"mujeres",4.16666666666665
"16002","sem_jovenes",1,"jovenes",-45.4545454545454
"16002","sem_mayores",2,"mayores",0
"16002","sem_uma",1,"uma",-37.1428571428571
"16002","sem_pyme",1,"pyme",-36.3636363636364
"16002","moda",1,NA,NA
"16003","sem_total",1,"total",-11.4006514657981
"16003","sem_mujeres",1,"mujeres",-21.5686274509804
"16003","sem_jovenes",1,"jovenes",-11.1111111111111
"16003","sem_mayores",2,"mayores",0
"16003","sem_uma",1,"uma",-12.5
"16003","sem_pyme",1,"pyme",-11.437908496732
"16003","moda",1,NA,NA
"16004","sem_total",1,"total",-23.5294117647059
"16004","sem_mujeres",2,"mujeres",-1.11022302462516e-14
"16004","sem_jovenes",1,"jovenes",-15.3846153846154
"16004","sem_mayores",1,"mayores",-23.5294117647059
"16004","sem_uma",1,"uma",-22.9357798165138
"16004","sem_pyme",1,"pyme",-23.5294117647059
"16004","moda",1,NA,NA
"16005","sem_total",1,"total",-61.6666666666667
"16005","sem_mujeres",1,"mujeres",-20
"16005","sem_jovenes",2,"jovenes",0
"16005","sem_mayores",1,"mayores",-47.3684210526316
"16005","sem_uma",1,"uma",-64.9122807017544
"16005","sem_pyme",1,"pyme",-61.6666666666667
"16005","moda",1,NA,NA
"16006","sem_total",2,"total",-0.314725857213838
"16006","sem_mujeres",3,"mujeres",0.961118392311078
"16006","sem_jovenes",2,"jovenes",-4.6740467404674
"16006","sem_mayores",2,"mayores",-1.39968895800934
"16006","sem_uma",2,"uma",-0.31189083820663
"16006","sem_pyme",2,"pyme",-2.47030878859855
"16006","moda",2,NA,NA
"16007","sem_total",1,"total",-26.3157894736842
"16007","sem_mujeres",2,"mujeres",0
"16007","sem_jovenes",1,"jovenes",-100
"16007","sem_mayores",1,"mayores",-50
"16007","sem_uma",1,"uma",-26.3157894736842
"16007","sem_pyme",1,"pyme",-26.3157894736842
"16007","moda",1,NA,NA
"16009","sem_total",3,"total",2.15633423180592
"16009","sem_mujeres",3,"mujeres",2.2633744855967
"16009","sem_jovenes",2,"jovenes",-2.14067278287464
"16009","sem_mayores",3,"mayores",4.26829268292683
"16009","sem_uma",3,"uma",2.07972270363952
"16009","sem_pyme",3,"pyme",5.76221735959155
"16009","moda",3,NA,NA
"16010","sem_total",3,"total",1.67145200984411
"16010","sem_mujeres",3,"mujeres",5.07051712558764
"16010","sem_jovenes",3,"jovenes",0.293944738389151
"16010","sem_mayores",3,"mayores",2.54691689008042
"16010","sem_uma",3,"uma",1.83793936141672
"16010","sem_pyme",3,"pyme",2.50681198910079
"16010","moda",3,NA,NA
"16011","sem_total",2,"total",-7.97546012269937
"16011","sem_mujeres",1,"mujeres",-15.5172413793103
"16011","sem_jovenes",1,"jovenes",-18.75
"16011","sem_mayores",1,"mayores",-15
"16011","sem_uma",2,"uma",-6.36942675159238
"16011","sem_pyme",2,"pyme",-6.52173913043481
"16011","moda",1,NA,NA
"16011","sem_total",2,"total",-7.97546012269937
"16011","sem_mujeres",1,"mujeres",-15.5172413793103
"16011","sem_jovenes",1,"jovenes",-18.75
"16011","sem_mayores",1,"mayores",-15
"16011","sem_uma",2,"uma",-6.36942675159238
"16011","sem_pyme",2,"pyme",-6.52173913043481
"16011","moda",2,NA,NA
"16012","sem_total",3,"total",16.1490683229814
"16012","sem_mujeres",3,"mujeres",22.9357798165138
"16012","sem_jovenes",3,"jovenes",11.1111111111111
"16012","sem_mayores",3,"mayores",12.2448979591837
"16012","sem_uma",3,"uma",16.3723916532905
"16012","sem_pyme",1,"pyme",-10.0931677018633
"16012","moda",3,NA,NA
"16013","sem_total",3,"total",33.3333333333333
"16013","sem_mujeres",3,"mujeres",100
"16013","sem_jovenes",NA,"jovenes",NA
"16013","sem_mayores",NA,"mayores",NA
"16013","sem_uma",3,"uma",33.3333333333333
"16013","sem_pyme",3,"pyme",33.3333333333333
"16013","moda",3,NA,NA
"16014","sem_total",3,"total",39.4812680115274
"16014","sem_mujeres",3,"mujeres",27.433628318584
"16014","sem_jovenes",3,"jovenes",82.9268292682927
"16014","sem_mayores",3,"mayores",27.7777777777777
"16014","sem_uma",3,"uma",29.2682926829269
"16014","sem_pyme",3,"pyme",19.0311418685121
"16014","moda",3,NA,NA
"16015","sem_total",2,"total",-3.86100386100388
"16015","sem_mujeres",2,"mujeres",-8.88888888888888
"16015","sem_jovenes",1,"jovenes",-21.7391304347826
"16015","sem_mayores",3,"mayores",2.56410256410255
"16015","sem_uma",2,"uma",-5.30973451327432
"16015","sem_pyme",2,"pyme",-1.85873605947955
"16015","moda",2,NA,NA
"16016","sem_total",3,"total",17.2413793103448
"16016","sem_mujeres",3,"mujeres",13.0434782608696
"16016","sem_jovenes",3,"jovenes",55.5555555555555
"16016","sem_mayores",3,"mayores",14.2857142857143
"16016","sem_uma",3,"uma",16.3120567375887
"16016","sem_pyme",3,"pyme",17.2413793103448
"16016","moda",3,NA,NA
"16017","sem_total",3,"total",5.77319587628866
"16017","sem_mujeres",2,"mujeres",-9.56521739130434
"16017","sem_jovenes",3,"jovenes",1.96078431372548
"16017","sem_mayores",3,"mayores",3.17460317460316
"16017","sem_uma",3,"uma",5.13447432762835
"16017","sem_pyme",3,"pyme",4.45344129554655
"16017","moda",3,NA,NA
"16018","sem_total",3,"total",26.6187050359712
"16018","sem_mujeres",3,"mujeres",38.4615384615384
"16018","sem_jovenes",3,"jovenes",25.9259259259259
"16018","sem_mayores",3,"mayores",20
"16018","sem_uma",3,"uma",25.8992805755396
"16018","sem_pyme",3,"pyme",60.9375
"16018","moda",3,NA,NA
"16019","sem_total",3,"total",3.24324324324328
"16019","sem_mujeres",3,"mujeres",0.974025974026005
"16019","sem_jovenes",3,"jovenes",9.23076923076924
"16019","sem_mayores",2,"mayores",-0.89285714285714
"16019","sem_uma",3,"uma",2.78450363196128
"16019","sem_pyme",3,"pyme",12.0996441281139
"16019","moda",3,NA,NA
"16020","sem_total",3,"total",4.09937888198759
"16020","sem_mujeres",2,"mujeres",-3.60824742268039
"16020","sem_jovenes",3,"jovenes",5.31914893617023
"16020","sem_mayores",3,"mayores",4.4776119402985
"16020","sem_uma",3,"uma",4.30247718383312
"16020","sem_pyme",3,"pyme",3.03867403314915
"16020","moda",3,NA,NA
"16021","sem_total",1,"total",-15.5555555555556
"16021","sem_mujeres",2,"mujeres",0
"16021","sem_jovenes",1,"jovenes",-25
"16021","sem_mayores",3,"mayores",100
"16021","sem_uma",1,"uma",-22.8571428571429
"16021","sem_pyme",1,"pyme",-15.5555555555556
"16021","moda",1,NA,NA
"16022","sem_total",2,"total",-0.450450450450457
"16022","sem_mujeres",2,"mujeres",-4.04040404040403
"16022","sem_jovenes",1,"jovenes",-13.3333333333333
"16022","sem_mayores",3,"mayores",6.66666666666664
"16022","sem_uma",2,"uma",-0.921658986175122
"16022","sem_pyme",2,"pyme",-0.297619047619024
"16022","moda",2,NA,NA
"16023","sem_total",3,"total",8.45410628019323
"16023","sem_mujeres",3,"mujeres",18.5185185185185
"16023","sem_jovenes",3,"jovenes",11.4942528735632
"16023","sem_mayores",3,"mayores",6.89655172413792
"16023","sem_uma",3,"uma",8.50000000000004
"16023","sem_pyme",3,"pyme",5.14285714285712
"16023","moda",3,NA,NA
"16024","sem_total",3,"total",12.3287671232877
"16024","sem_mujeres",2,"mujeres",0
"16024","sem_jovenes",3,"jovenes",300
"16024","sem_mayores",3,"mayores",33.3333333333333
"16024","sem_uma",3,"uma",12.3287671232877
"16024","sem_pyme",3,"pyme",12.3287671232877
"16024","moda",3,NA,NA
"16025","sem_total",3,"total",12.1951219512195
"16025","sem_mujeres",3,"mujeres",37.2093023255814
"16025","sem_jovenes",3,"jovenes",38.4615384615385
"16025","sem_mayores",2,"mayores",0
"16025","sem_uma",3,"uma",12.2699386503067
"16025","sem_pyme",3,"pyme",12.1951219512195
"16025","moda",3,NA,NA
"16026","sem_total",NA,"total",NA
"16026","sem_mujeres",NA,"mujeres",NA
"16026","sem_jovenes",NA,"jovenes",NA
"16026","sem_mayores",NA,"mayores",NA
"16026","sem_uma",NA,"uma",NA
"16026","sem_pyme",NA,"pyme",NA
"16026","moda",NA,NA,NA
"16027","sem_total",2,"total",0
"16027","sem_mujeres",2,"mujeres",0
"16027","sem_jovenes",NA,"jovenes",NA
"16027","sem_mayores",NA,"mayores",NA
"16027","sem_uma",2,"uma",0
"16027","sem_pyme",2,"pyme",0
"16027","moda",2,NA,NA
"16028","sem_total",1,"total",-16.1290322580645
"16028","sem_mujeres",1,"mujeres",-20
"16028","sem_jovenes",1,"jovenes",-28.5714285714286
"16028","sem_mayores",1,"mayores",-25
"16028","sem_uma",1,"uma",-16.1290322580645
"16028","sem_pyme",1,"pyme",-16.1290322580645
"16028","moda",1,NA,NA
"16029","sem_total",3,"total",4.87804878048781
"16029","sem_mujeres",3,"mujeres",9.09090909090908
"16029","sem_jovenes",3,"jovenes",200
"16029","sem_mayores",1,"mayores",-14.2857142857143
"16029","sem_uma",3,"uma",5
"16029","sem_pyme",3,"pyme",5
"16029","moda",3,NA,NA
"16030","sem_total",2,"total",-5.37848605577689
"16030","sem_mujeres",3,"mujeres",5.40540540540537
"16030","sem_jovenes",1,"jovenes",-11.6279069767442
"16030","sem_mayores",3,"mayores",2.56410256410255
"16030","sem_uma",1,"uma",-10.5263157894737
"16030","sem_pyme",3,"pyme",4.10958904109591
"16030","moda",3,NA,NA
"16031","sem_total",1,"total",-57.1428571428571
"16031","sem_mujeres",3,"mujeres",100
"16031","sem_jovenes",NA,"jovenes",NA
"16031","sem_mayores",NA,"mayores",NA
"16031","sem_uma",1,"uma",-57.1428571428571
"16031","sem_pyme",1,"pyme",-57.1428571428571
"16031","moda",1,NA,NA
"16032","sem_total",2,"total",-1.11111111111111
"16032","sem_mujeres",1,"mujeres",-17.5
"16032","sem_jovenes",1,"jovenes",-63.6363636363636
"16032","sem_mayores",3,"mayores",7.14285714285714
"16032","sem_uma",2,"uma",-2.32558139534886
"16032","sem_pyme",2,"pyme",-1.11111111111111
"16032","moda",2,NA,NA
"16033","sem_total",3,"total",14.4444444444444
"16033","sem_mujeres",2,"mujeres",-8.13953488372096
"16033","sem_jovenes",3,"jovenes",8.33333333333333
"16033","sem_mayores",2,"mayores",-5.40540540540544
"16033","sem_uma",3,"uma",14.1993957703927
"16033","sem_pyme",3,"pyme",15.359477124183
"16033","moda",3,NA,NA
"16035","sem_total",2,"total",-9.41176470588235
"16035","sem_mujeres",1,"mujeres",-12.2448979591837
"16035","sem_jovenes",2,"jovenes",-6.6666666666667
"16035","sem_mayores",2,"mayores",-8.33333333333336
"16035","sem_uma",1,"uma",-39.0804597701149
"16035","sem_pyme",2,"pyme",-5.45454545454547
"16035","moda",2,NA,NA
"16036","sem_total",2,"total",-8.24175824175825
"16036","sem_mujeres",2,"mujeres",-8.51063829787234
"16036","sem_jovenes",1,"jovenes",-41.6666666666667
"16036","sem_mayores",3,"mayores",4.76190476190477
"16036","sem_uma",2,"uma",-8.62068965517242
"16036","sem_pyme",3,"pyme",9.36454849498327
"16036","moda",2,NA,NA
"16037","sem_total",2,"total",-1.29870129870129
"16037","sem_mujeres",2,"mujeres",-4.76190476190477
"16037","sem_jovenes",1,"jovenes",-50
"16037","sem_mayores",3,"mayores",44.4444444444444
"16037","sem_uma",2,"uma",-1.11022302462516e-14
"16037","sem_pyme",2,"pyme",-1.29870129870129
"16037","moda",2,NA,NA
"16038","sem_total",2,"total",-6.24442462087422
"16038","sem_mujeres",2,"mujeres",-5
"16038","sem_jovenes",2,"jovenes",-9.93377483443707
"16038","sem_mayores",2,"mayores",-6.55737704918034
"16038","sem_uma",2,"uma",-7.41482965931863
"16038","sem_pyme",2,"pyme",-3.01291248206599
"16038","moda",2,NA,NA
"16039","sem_total",3,"total",0.045516613563934
"16039","sem_mujeres",3,"mujeres",30.5882352941177
"16039","sem_jovenes",1,"jovenes",-12.7324749642346
"16039","sem_mayores",3,"mayores",0.613496932515378
"16039","sem_uma",2,"uma",0
"16039","sem_pyme",1,"pyme",-17.0305676855895
"16039","moda",3,NA,NA
"16040","sem_total",2,"total",-4.42804428044282
"16040","sem_mujeres",3,"mujeres",3.89610389610389
"16040","sem_jovenes",2,"jovenes",-5.76923076923077
"16040","sem_mayores",1,"mayores",-62.5
"16040","sem_uma",2,"uma",-5.24344569288389
"16040","sem_pyme",2,"pyme",-8
"16040","moda",2,NA,NA
"16041","sem_total",3,"total",18.3908045977012
"16041","sem_mujeres",3,"mujeres",14
"16041","sem_jovenes",3,"jovenes",56.5217391304348
"16041","sem_mayores",2,"mayores",0
"16041","sem_uma",3,"uma",18.7134502923977
"16041","sem_pyme",1,"pyme",-16.0919540229885
"16041","moda",3,NA,NA
"16042","sem_total",1,"total",-18.0232558139535
"16042","sem_mujeres",1,"mujeres",-18.1818181818182
"16042","sem_jovenes",1,"jovenes",-56.6666666666667
"16042","sem_mayores",2,"mayores",-3.44827586206897
"16042","sem_uma",1,"uma",-18.3431952662722
"16042","sem_pyme",1,"pyme",-18.0232558139535
"16042","moda",1,NA,NA
"16043","sem_total",3,"total",3.92358433992974
"16043","sem_mujeres",3,"mujeres",6.11392126676928
"16043","sem_jovenes",3,"jovenes",10.0851636037651
"16043","sem_mayores",2,"mayores",-0.190114068441094
"16043","sem_uma",3,"uma",4.0715841302907
"16043","sem_pyme",3,"pyme",5.48211508553653
