cve_ent,cve_mun,mes,numero_de_transacciones_en_cajeros_automaticos,numero_de_transacciones_en_tpv
26,26020,4,276.6888677450048,-40.87030716723549
26,26020,5,399.61941008563275,-16.38225255972695
26,26020,6,211.98858230256897,-2.0477815699658564
26,26020,7,-84.39581351094196,-64.24914675767918
26,26020,8,-46.43196955280685,-56.740614334471
26,26023,2,-6.000664893617024,-20.643086816720256
26,26023,3,0.24933510638298628,-11.76848874598071
26,26023,4,-34.72406914893617,20.450160771704162
26,26023,5,5.26928191489362,11.961414790996772
26,26023,6,5.019946808510656,7.009646302250783
26,26023,7,9.142287234042579,7.909967845659138
26,26023,8,-0.9640957446808374,11.575562700964603
26,26025,2,-8.302344995067168,-7.403026270392821
26,26025,3,7.264172421643766,-12.379450276833094
26,26025,4,-13.043940198831294,-17.27537089063039
26,26025,5,-4.002428473855957,-14.584257479422346
26,26025,6,-17.24823556196402,-11.344406657137684
26,26025,7,-16.865750929650147,-9.811556344160222
26,26025,8,-23.433254913865063,-4.135245699640199
26,26026,2,-6.266627253916646,-8.170751156238376
26,26026,3,-25.00738989062963,11.408218595502628
26,26026,6,-72.8643216080402,6.070915953431499
26,26026,7,-88.08749630505469,3.673382595289998
26,26026,8,54.80342890925214,8.829939928765086
26,26027,2,4.464567758239446,-11.767364773240917
26,26027,3,-0.8739601979572575,0.49721259605244317
26,26027,4,-9.550384331894291,25.207171915021863
26,26027,5,0.7476045066862946,28.431520265180076
26,26027,6,1.9585132146993534,8.859424438752473
26,26027,7,-10.613878066757943,16.60388729847826
26,26027,8,-0.694956301990135,13.259002561398248
26,26029,2,-10.241188026273662,-4.194960989299046
26,26029,3,-14.658641489186785,-12.185216023683964
26,26029,4,-28.230768565074037,-29.342831590958152
26,26029,5,-23.585281212949905,-27.366083819039687
26,26029,6,-27.51983938106324,-19.00329971936966
26,26029,7,-23.10974185006015,-13.76353039134055
26,26029,8,-21.132294271892547,-4.365497887562841
26,26030,2,-14.271001791586945,-5.511734174780958
26,26030,3,-17.319208477216907,-10.729927218379077
26,26030,4,-34.724541450807045,-34.90519978195877
26,26030,5,-26.113490205497826,-28.107822445811394
26,26030,6,-29.547817603616743,-24.47264532105412
26,26030,7,-25.307810759721715,-18.934162057067606
26,26030,8,-25.046640486574624,-10.288109379194598
26,26033,2,-9.328561319470907,-12.567732913826257
26,26033,3,-0.9199281476239718,-3.7930431742702386
26,26033,4,-21.525774318218936,-16.766688030453114
26,26033,5,-22.110935713896907,-7.892948008312473
26,26033,6,-20.837189047956016,-6.391656470314066
26,26033,7,-14.525611017364326,2.7481598011225516
26,26033,8,-11.051385335583264,5.4671871661908344
26,26035,2,-18.254817987152038,-5.207139348288847
26,26035,3,-28.836545324768025,5.853938103815293
26,26035,4,-37.134189864382584,0.3111183887342328
26,26035,5,-17.63026409707352,0.43392827902406506
26,26035,6,1.3204853675945705,5.387260520713921
26,26035,7,1.3026409707351805,8.70312755853937
26,26035,8,-32.01284796573876,2.8000654986081397
26,26036,2,-20.959798269000927,-4.687846009709562
26,26036,3,-18.516961952167687,0.529767481475174
26,26036,4,-31.420653787052967,-20.31513499701899
26,26036,5,-26.28150405169357,-10.869602248530786
26,26036,6,-25.295176054950687,-2.154842006643376
26,26036,7,-16.079379046768505,4.41870368793118
26,26036,8,-17.095914159257177,8.203730516991747
26,26038,2,-55.35386198280297,-7.485559354002125
26,26038,3,-53.68560299845666,7.5091359188966145
26,26038,4,-59.29301095024619,6.306731109277375
26,26038,5,-53.692952156978016,28.15041848402686
26,26038,6,-53.9428235467039,21.607921725804545
26,26038,7,-55.06724480047034,25.34480726158197
26,26038,8,-52.61262585433967,26.747612872804428
26,26039,2,-61.91659272404614,-14.305364511691888
26,26039,3,-62.34250221827862,-32.49656121045392
26,26039,4,-63.17657497781721,-2.5103163686382435
26,26039,5,-65.62555456965394,18.088033012379647
26,26039,6,-85.39485359361136,23.968363136176073
26,26039,7,-69.21029281277728,25.34387895460799
26,26039,8,-54.55190771960958,20.839064649243475
26,26041,2,-1.204662199160389,-0.8516374107771951
26,26041,3,-3.2150400250319455,4.8463682872285085
26,26041,4,-2.1225000651873493,11.03146156909598
26,26041,5,6.748194310448241,34.5679012345679
26,26041,6,0.610153581392936,24.176699445516636
26,26041,7,6.779484237699163,28.419569279784305
26,26041,8,6.333602774373559,29.736850166957662
26,26042,2,-15.040188390747266,-9.18290791523263
26,26042,3,-15.927767193517528,-5.751302832419913
26,26042,4,-31.0951029853065,-17.98430208890548
26,26042,5,-23.451540895673705,-14.593741694338192
26,26042,6,-24.788428360002936,-13.561905146398335
26,26042,7,-17.28632286445514,-7.123944865545018
26,26042,8,-19.14283845329887,-1.7921725760924878
26,26043,2,-21.60761221473936,-5.788004615885356
26,26043,3,-22.6589732309046,-2.4797561865685713
26,26043,4,-32.03981334205708,-17.0237402479559
26,26043,5,-26.25770377640154,-8.653798735563045
26,26043,6,-29.50222041731062,-5.181429938158988
26,26043,7,-19.57088226335919,0.9795934470208545
26,26043,8,-21.89282585235074,8.070303484598895
26,26047,2,2.2295235860126716,-12.254376563058234
26,26047,3,-2.0417742314010834,2.357984994640927
26,26047,4,-9.927247125088012,7.395498392282929
26,26047,5,5.397793945083307,16.18435155412643
26,26047,6,-7.603848861769535,11.611289746337938
26,26047,7,-1.196902135648903,15.326902465166103
26,26047,8,-7.275287491199245,16.327259735619837
26,26048,2,-13.023800328280387,-3.430576603882518
26,26048,3,-7.805107656657329,1.3540088042144571
26,26048,4,-37.92483344597856,-22.798946380890538
26,26048,5,-35.83445978565221,-21.907700079382273
26,26048,6,-32.93424736892921,-17.142960236703487
26,26048,7,-22.735830839046034,-5.404308291838067
26,26048,8,-16.400743458530442,6.759219167207897
26,26052,2,-58.42227378190255,-5.451318458417854
26,26052,3,-24.5475638051044,10.826572008113589
26,26052,4,-7.656612529002304,21.01926977687627
26,26052,5,-34.663573085846856,20.309330628803245
26,26052,6,-48.584686774941986,18.635902636916835
26,26052,7,-36.70533642691415,21.653144016227177
26,26052,8,-34.06032482598608,0.2535496957403627
26,26055,2,-18.394850131939677,-3.6798154680772632
26,26055,3,-17.55109680592205,0.6436294885800553
26,26055,4,-35.63765951121762,-14.064471178724713
26,26055,5,-27.62438847151827,-3.996726046532073
26,26055,6,-30.54284277708249,-0.1305522767167
26,26055,7,-23.01255537245892,3.1461069378726725
26,26055,8,-24.441320791417866,10.604497627398391
26,26056,2,-14.901772879731666,-18.875119161105815
26,26056,3,106.01341638715863,3.0981887511916106
26,26056,4,140.53665548634407,19.11344137273594
26,26056,5,170.48394825107812,20.209723546234514
26,26056,6,177.1681839961668,81.41086749285034
26,26056,7,19.956875898418815,39.942802669208774
26,26056,8,-31.69621466219451,60.10486177311725
26,26058,2,-32.88117810169745,-14.552674608736272
26,26058,3,-31.408550979877838,-11.070055849313022
26,26058,4,-39.89957657286318,-40.14779894247308
26,26058,5,-38.19087945441599,-32.63468603342464
26,26058,6,-34.271368081837586,-18.780658724597053
26,26058,7,-27.09184247011652,-17.61907795544795
26,26058,8,-32.88492524450106,-9.441294514875443
26,26066,2,-15.768819122368892,2.7347565229524307
26,26066,3,7.688191223688889,12.962187805218361
26,26066,4,-3.4784159828755046,22.07339193525881
26,26066,5,-93.59614698537283,56.77410353006837
26,26066,6,-100.0,54.597460583228695
26,26069,2,-9.117707419914556,-14.317773788150811
26,26069,3,0.973898766768011,-6.538001196888099
26,26069,4,-19.435064087016563,-10.487731897067631
26,26069,5,-5.459057071960305,-14.781567923399164
26,26069,6,-10.77258904084032,-12.298025134649926
26,26069,7,3.007518796992459,-1.4213046080191583
26,26069,8,-6.158696990615519,-13.674446439257936
26,26070,2,-13.401027215301964,-16.65275210209315
26,26070,3,-5.673298305685092,-13.265549525910902
26,26070,4,-22.75813212114055,-32.300673862484345
26,26070,5,-21.725013282956475,-20.836066551374543
26,26070,6,-35.698683511423326,-15.50480052477785
26,26070,7,-37.98925556408287,-12.025165483928667
26,26070,8,-39.748509357104886,1.3745602003697233
26,26071,2,-4.837423019241205,-6.26055941430449
26,26071,3,-1.847538211174582,5.087291158250418
26,26071,4,-5.0990778263505625,-4.7869344847005895
26,26071,5,-0.8041098950190007,0.4505350103247485
26,26071,6,-16.311943584670875,4.43964708090856
26,26071,7,-16.860780497144155,16.782429134597308
26,26071,8,-8.918599827690766,10.50309742819595
26,26072,2,-1.0229597635826315,0.6755414265845472
26,26072,3,15.52625596726529,13.630041724617525
26,26072,4,-17.731302568765628,85.31690840453012
26,26072,5,1.3866787906342326,67.67335585138092
26,26072,6,-5.592180040918393,76.17723028015104
26,26072,7,-64.69652193680382,83.58831710709322
26,26072,8,-26.915208001818602,40.25432147824362
27,27001,2,-89.29683506064971,1.058801285687272
27,27001,3,-82.27912813124505,3.7814331631688347
27,27001,4,-86.18766556676117,5.199470599357148
27,27001,5,-94.65074127434121,-2.4201172244280644
27,27001,6,-93.88855323697541,6.756160584861659
27,27001,7,-91.74606125389226,3.6679901682737714
27,27001,8,-88.99939582655574,1.6512258145837233
27,27002,2,-21.616015091005693,-3.704333707039853
27,27002,3,-18.477826131079244,2.3999690725635014
27,27002,4,-32.614898786391834,-25.59400007731858
27,27002,5,-39.256314284520386,-27.810724088607095
27,27002,6,-29.408955508993127,-20.613136428654265
27,27002,7,-25.35294925291166,-14.36811381296631
27,27002,8,-25.789024397523853,-11.090578729655531
27,27003,2,-54.75518063451311,-7.402682368334967
27,27003,3,-38.68512745277829,11.475302584232928
27,27003,4,-51.85219145424538,-5.420346745174998
27,27003,5,-56.70823399963323,-12.842656198887791
27,27003,6,-49.35081606455163,-0.45796532548249
27,27003,7,-43.829084907390424,0.7491004252535349
27,27003,8,-44.186686227764525,-2.2374877330716303
27,27004,2,-13.623712501822716,-0.249902213268971
27,27004,3,-14.978485358643645,-3.5193683002281095
27,27004,4,-40.08234685896842,-43.328333950096884
27,27004,5,-44.64716253297455,-42.77646028603434
27,27004,6,-31.563980540053315,-31.72784007061734
27,27004,7,-24.81609820114802,-19.53565487485056
27,27004,8,-24.70771637260234,-13.633554079451526
27,27005,2,-11.952233794971578,-5.90896219222643
27,27005,3,-11.62641639006523,-2.2603341489802142
27,27005,4,-30.67605203922017,-26.25124343791524
27,27005,5,-37.7509442600435,-31.214103671863093
27,27005,6,-32.78661630613101,-19.387466145814436
27,27005,7,-27.359124031895,-11.50279909673767
27,27005,8,-28.1950326198924,-12.326917072674881
27,27006,2,-7.983964857111991,-0.9625859098021383
27,27006,3,-6.766926317558242,8.043336172235538
27,27006,4,-29.510183996063233,-13.01867733565727
27,27006,5,-38.70278574600623,-20.040008714769552
27,27006,6,-25.01410276414179,-5.945849591000019
27,27006,7,-20.62964341010839,-3.1907940343441243
27,27006,8,-18.241175270352993,-12.475984867991052
27,27007,2,-3.9203099059214153,-4.747917756407682
27,27007,3,2.0719424460431624,-0.1166861143524045
27,27007,4,-18.598782512451585,-30.354484368084343
27,27007,5,-14.319867183176537,-26.813664346356582
27,27007,6,-24.026563364692866,-16.09061280328331
27,27007,7,-16.265633646928624,-9.934414356415733
27,27007,8,-22.005534034311026,-8.69915100792662
27,27008,2,-9.463360520377673,-2.6337180946187644
27,27008,3,-5.776091368638669,10.140046914555123
27,27008,4,-22.204293620078918,-14.169589149267248
27,27008,5,-29.363268496224492,-14.524932066795182
27,27008,6,-15.257100356751184,-3.339758924216729
27,27008,7,-8.487652375609834,1.4631767192326395
27,27008,8,-11.245855761594436,-6.698097870264997
27,27009,2,-5.190618199403563,5.390334572490696
27,27009,3,-17.54654630450553,32.76951672862452
27,27009,4,-25.808011606351265,-28.996282527881057
27,27009,5,-37.583622148786986,-26.98884758364315
27,27009,6,-15.652454259692117,-14.330855018587396
27,27009,7,-11.799790440880164,4.1263940520445574
27,27009,8,13.806722011767537,17.509293680297343
27,27010,2,-11.83403997577226,-4.301376253790535
27,27010,3,-1.410054512416703,9.836715651971083
27,27010,4,-18.98606904906117,-3.4756239794728194
27,27010,5,-20.77044215626893,-6.237462094704915
27,27010,6,-25.64990914597214,6.218801026358767
27,27010,7,-15.745608721986681,7.039888033589947
27,27010,8,-23.889763779527563,-1.383251691159304
27,27011,2,-0.29739776951672736,-6.162106878036311
27,27011,3,2.6171003717472052,25.978010738941435
27,27011,4,-10.795539033457258,1.534134492457162
27,27011,5,-16.810408921933085,-12.273075939657385
27,27011,6,-9.219330855018582,-47.37918690871901
27,27011,7,-14.646840148698882,-0.05113781641525872
27,27011,8,-15.33828996282528,1.5597034006647803
27,27012,2,-5.904378459989934,-1.3038181394022685
27,27012,3,-2.281496393222604,9.299100546929662
27,27012,4,-19.03975842979365,-16.1305373389668
27,27012,5,-29.351451098808923,-25.323362451074427
27,27012,6,-21.515182016440203,-13.188522253039237
27,27012,7,-21.163563160543543,-3.058658855854246
27,27012,8,-22.63579936252308,-1.8740765701547812
27,27013,2,-35.35954772137062,-0.69114054262569
27,27013,3,-30.33805989014776,12.71055676996271
27,27013,4,-41.4335945579482,-5.62234794908062
27,27013,5,-39.48704984717211,0.949916420213448
27,27013,6,-28.097350217176476,2.883502635977875
27,27013,7,-29.317675177533154,13.184711328275656
27,27013,8,-35.04699744903822,6.945158801594431
27,27014,2,-10.361477086964522,-1.41064317605889
27,27014,3,-6.885277846943305,7.403161578375772
27,27014,4,-22.192029966114912,-22.424278991191027
27,27014,5,-26.785462969979758,-22.110534572221564
27,27014,6,-27.055028093232725,-6.383492216724996
27,27014,7,-21.113769473103027,6.419693495836842
27,27014,8,-18.570763551331048,8.957403161578359
27,27015,2,-9.997602493406854,-12.444365319565609
27,27015,3,-11.412131383361302,6.551539967954412
27,27015,4,-13.138336130424355,12.177318853480479
27,27015,5,-19.072164948453597,24.995549225565217
27,27015,6,-5.544233996643467,30.122841374399112
27,27015,7,6.3773675377607475,23.16183015844755
27,27015,8,-20.666506832893774,24.425850097917
27,27016,2,-4.311525666949323,-0.47253060062624197
27,27016,3,-0.15871980518774587,6.732137773982361
27,27016,4,-18.279955645424305,-17.728437233134066
27,27016,5,-17.973387254582228,-22.186165670367195
27,27016,6,-34.22803470093277,-15.240535155138046
27,27016,7,-26.0017828800035,-1.0446911471676534
27,27016,8,-27.034548735677188,-0.7173356105892426
27,27017,2,-12.576944945736813,-7.817216215183587
27,27017,3,1.2063978640824757,-0.2368853398540427
27,27017,4,-22.01305282934908,-8.375042983226988
27,27017,5,-23.165063904477012,-12.329499866274396
27,27017,6,-14.389013868631173,-4.466434875635194
27,27017,7,-4.306444834491097,5.157987238757489
27,27017,8,-10.768584212998434,0.9972108661597812
28,28001,3,157.25806451612905,-15.803853897037667
28,28001,4,188.1048387096774,-16.35030198446936
28,28001,6,333.4677419354838,-6.787460454414706
28,28001,7,727.4193548387096,-3.264308311762998
28,28001,8,688.3064516129031,-11.532930687374154
28,28002,2,-50.002879355024476,-3.2030596390582033
28,28002,3,-45.102217103368844,11.401936177841531
28,28002,4,-39.642959976965166,-0.1434205808533373
28,28002,5,-38.255110855168454,9.621130632245745
28,28002,6,-30.377195508206167,-3.5018525158360125
28,28002,7,-37.673481140224595,3.6213696665471584
28,28002,8,-41.336020731356186,0.011951715071112368
28,28003,2,-15.847161336825287,-2.9681834132647134
28,28003,3,-14.110078517579893,5.591297227745939
28,28003,4,-24.039307526760368,-8.059422154637975
28,28003,5,-24.06111084035102,-3.4774326153434787
28,28003,6,-29.27082024065729,-1.1346356298982285
28,28003,7,-23.79998409640657,-3.371321624918533
28,28003,8,-28.368163058004527,-1.8022157980047804
28,28004,2,-63.115462136481426,-3.4108527131782918
28,28004,3,-52.60581629714943,-2.7906976744186074
28,28004,4,-47.19262885113734,4.1860465116279055
28,28004,5,-68.52864958249351,92.32558139534883
28,28004,6,-50.93579038295422,15.658914728682172
28,28004,7,-50.4750935790383,20.310077519379853
28,28004,8,-50.7918226317305,14.651162790697668
28,28005,2,-13.858981469086462,5.464480874316946
28,28005,3,-10.152798760781012,19.562841530054655
28,28005,4,-14.899313457382723,19.453551912568322
28,28005,5,-13.505192098066598,59.672131147540995
28,28005,6,-16.197816067774585,84.59016393442627
28,28005,7,-31.575223269778753,117.92349726775964
28,28005,8,-32.73029775678417,111.03825136612029
28,28007,2,-33.60109717868338,-11.370262390670549
28,28007,3,-15.301724137931028,6.379008746355708
28,28007,4,-39.217607105538136,-1.4927113702623673
28,28007,5,-14.962121212121204,3.603498542274064
28,28007,6,-19.749216300940432,5.131195335276972
28,28007,7,-9.861546499477514,4.466472303207003
28,28007,8,-14.962121212121193,5.597667638483972
28,28008,2,-54.4924154025671,10.033444816053505
28,28008,3,-50.64177362893816,36.12040133779264
28,28008,4,-46.67444574095684,32.6086956521739
28,28008,5,-67.7946324387398,30.100334448160538
28,28008,7,-89.61493582263711,-2.6755852842809458
28,28008,8,-65.11085180863478,14.046822742474907
28,28009,2,-18.129030515012268,-2.2989434500590655
28,28009,3,-17.684284030899487,6.166551501237105
28,28009,4,-31.356705384549834,-16.17814234447095
28,28009,5,-30.28141645520426,-12.063950248534427
28,28009,6,-31.682367880159525,-4.267715043577103
28,28009,7,-28.745378481336235,-6.286082072086119
28,28009,8,-33.77329983186921,-4.182455475558921
28,28011,2,-49.64089564850022,-26.80722891566265
28,28011,3,-69.96197718631178,-23.795180722891562
28,28011,4,-87.11449091677228,-99.3975903614458
28,28011,7,-83.26996197718631,416.265060240961
28,28011,8,-69.15927334178285,324.09638554216633
28,28012,2,-11.315008388179116,-7.757746727200598
28,28012,3,-5.241966705381341,3.940582712566676
28,28012,4,-10.207768744354107,-13.593688015162863
28,28012,5,-5.665247128661754,8.145634063560635
28,28012,6,-6.129823202993922,7.378675012121483
28,28012,7,-1.53826300167762,16.789350729492657
28,28012,8,-4.779971609239886,15.096751443557977
28,28014,2,-11.340879407923376,10.047846889952151
28,28014,3,-12.276882890727038,1.9138755980861122
28,28014,4,-9.316499782324772,-32.535885167464116
28,28014,5,-5.115367871136256,15.311004784688986
28,28014,6,-8.402263822376998,-3.8277511961722577
28,28014,7,-3.243360905528936,10.047846889952128
28,28014,8,-4.33173704832388,5.263157894736814
28,28015,2,-12.834491046044727,-5.130188192833208
28,28015,3,-21.8529265218793,17.67208043310131
28,28015,4,-17.629473313989273,15.081206496519716
28,28015,5,-14.537354553181503,16.215519463779327
28,28015,6,-16.19039244995456,9.138953338489308
28,28015,7,-16.363316627099255,19.064191802010843
28,28015,8,-14.352706703010032,13.160608404227903
28,28016,2,-13.408991706678307,-12.056273515458859
28,28016,3,-52.335224792666956,4.498609520693608
28,28016,4,-19.580969009166303,1.3904793063961973
28,28016,5,-53.57485814054998,4.82578112219858
28,28016,6,-61.23090353557399,22.133158841812527
28,28016,7,-58.42863378437364,21.96957304106004
28,28016,8,-59.79921431689219,22.60755766399476
28,28017,2,-33.16474475689527,-14.939110733503258
28,28017,3,-31.22934789938634,-0.5097706032285543
28,28017,4,-34.938296581023664,-31.265930331350887
28,28017,5,-29.186054352957036,-30.203908241291412
28,28017,6,-32.30157124553239,-18.56414613423958
28,28017,7,-29.705307168386263,-2.4497309544038393
28,28017,8,-26.81232719670914,-15.6188048711413
28,28018,2,-49.02337134469911,-17.958706661472533
28,28018,3,-47.83786835271536,-1.012855473315144
28,28018,4,-78.36739302246811,38.00155823918971
28,28018,5,-73.81731963418765,40.358395013634585
28,28018,6,-83.34650558879981,49.026100506427724
28,28018,7,-90.36919950321779,49.39618231398517
28,28018,8,-93.80151292762787,51.57771717958703
28,28019,2,-74.21888636760342,-15.453686200378069
28,28019,3,-77.32588584395182,-2.930056710775042
28,28019,4,-84.16826671321347,-11.01134215500944
28,28019,5,-72.12427997905392,-12.759924385633258
28,28019,6,-75.24873450864024,-10.255198487712658
28,28019,7,-68.91255018327807,12.003780718336476
28,28019,8,-86.87379996508989,32.75047258979205
28,28021,2,-21.6483995400764,-8.65905547186765
28,28021,3,-18.55828789733317,-2.4505140199265307
28,28021,4,-35.070564890026326,-19.28367557282169
28,28021,5,-32.814528392863764,-10.90343296598746
28,28021,6,-27.25974555839916,-7.71954861386398
28,28021,7,-23.428285300990314,-7.845080472528321
28,28021,8,-25.08855383702384,-10.793097069161417
28,28022,2,-26.794282397150894,-3.3964451574200805
28,28022,3,-26.36238791928691,3.762444308140278
28,28022,4,-39.02818016773678,-3.8771644839277197
28,28022,5,-34.22034810536358,-10.421606756492618
28,28022,6,-35.81632284530637,-6.246789924575868
28,28022,7,-31.32181908351691,-7.962335115023489
28,28022,8,-34.65805637795303,1.4700628871468835
28,28023,3,-25.444957152274238,25.0
28,28023,4,-35.33289386947924,-62.5
28,28023,5,-47.00065919578115,50.00000000000002
28,28023,6,-64.07382992748848,212.50000000000009
28,28023,7,-46.07778510217535,25.000000000000043
28,28023,8,-39.61766644693475,-100.0
28,28024,2,-9.948785005993244,-7.892249527410211
28,28024,3,-37.288874359812574,18.525519848771268
28,28024,4,-19.843085975809082,-17.249527410207943
28,28024,5,-38.53111038465728,-23.818525519848777
28,28024,6,-40.78674948240165,1.98487712665405
28,28024,7,-41.88732701318513,-4.253308128544441
28,28024,8,-40.83033671134356,-0.5198487712665512
28,28025,2,-19.512997696610725,-8.304391183246796
28,28025,3,-12.222065529074422,4.979196038650668
28,28025,4,-24.660367602124765,-3.834118496612915
28,28025,5,-15.973299487613414,1.7365290051923887
28,28025,6,-16.302355098011567,9.45978473917679
28,28025,7,-14.05302496121844,6.2721364464770835
28,28025,8,-13.780378884031407,2.7956397647948883
28,28027,2,-20.808514627058994,-0.03920744638219453
28,28027,3,-18.9961251775808,4.280110127435033
28,28027,4,-30.521743682262116,-13.034851304134975
28,28027,5,-22.705875048846124,-4.066527021728716
28,28027,6,-32.64967003750652,-1.7740827948627413
28,28027,7,-29.466180213936934,-1.4179665415349874
28,28027,8,-33.39067047940427,1.074197384581721
28,28029,2,-55.94685786587937,-16.396470346808943
28,28029,3,-46.09869253479544,-9.214036527806279
28,28029,4,-50.80134964150147,-19.90560229837882
28,28029,5,-37.49472796288485,-7.038785142622617
28,28029,6,-40.02530577815268,-10.342704699363846
28,28029,7,-66.13243357233235,7.9211984403857905
28,28029,8,-15.626318009278783,-14.487995074902537
28,28030,2,-78.34691501746217,-8.39130434782609
28,28030,3,-78.96779200620875,10.478260869565226
28,28030,4,-84.69150174621653,-20.15217391304348
28,28030,5,-90.84206441598758,-9.543478260869565
28,28030,6,-78.1916957702755,-3.6521739130434883
28,28030,7,-49.08808692277841,1.8913043478260727
28,28030,8,-53.026775320139684,6.4782608695652
28,28032,2,-18.139378867618994,-1.058870603576667
28,28032,3,-18.09149268405529,3.4713770612577743
28,28032,4,-29.35642819964144,-9.895928276058207
28,28032,5,-24.163032791625703,-7.3936383048086025
28,28032,6,-28.25481464345614,-3.6262857687458183
28,28032,7,-27.68978081082645,-9.896457749179511
28,28032,8,-27.9066566421838,1.429426149467239
28,28033,2,-33.07276233985929,-1.7712938101703934
28,28033,3,-30.616642782488768,3.985666302539026
28,28033,4,-35.37210830846147,-9.771722595991871
28,28033,5,-35.301533256472986,-1.2552194464579114
28,28033,6,-36.1295779504143,-4.039264530224285
28,28033,7,-44.325981316467164,-7.231166603710005
28,28033,8,-38.24682951006908,-3.4971567416360982
28,28034,2,-9.17090609102159,-46.7741935483871
28,28034,3,-2.639901003712364,-24.193548387096776
28,28034,4,-21.95792657775334,72.58064516129032
28,28034,5,-38.34731197580091,150.0
28,28034,6,-17.943077134607467,33.8709677419355
28,28034,7,-24.955314175718424,188.7096774193549
28,28034,8,-12.993262752646784,67.74193548387102
28,28035,2,-32.91031440218909,-10.254957507082151
28,28035,3,-29.013793488579886,10.566572237960337
28,28035,4,-35.91751828893729,-14.985835694050987
28,28035,5,-33.003853241749034,2.186968838526915
28,28035,6,-33.24817110627129,-3.1614730878187003
28,28035,7,-32.51521751270454,0.17563739376769139
28,28035,8,-38.81163790696377,3.790368271954647
28,28037,2,-45.454858718125436,-8.946847144272041
28,28037,3,-42.41557546519642,10.888081875206336
28,28037,4,-44.26946933149553,-8.200726312314298
28,28037,5,-42.829083390765,-4.668207329151541
28,28037,6,-38.98345968297727,0.9970287223506125
28,28037,7,-36.202618883528615,2.3175965665236165
28,28037,8,-40.072363886974514,12.06999009574119
28,28038,2,-18.665815353340975,-3.420002436530234
28,28038,3,-20.03900271845214,-9.316128722630568
28,28038,4,-40.0359436817108,-39.34608696936248
28,28038,5,-38.94340515252055,-34.15277044562662
28,28038,6,-34.77760180412028,-24.708539300125164
28,28038,7,-35.313288935802035,-24.609878284239727
28,28038,8,-35.95888796900414,-19.744108949818575
28,28039,2,-51.41486165298892,-16.864385081505507
28,28039,3,-44.99753352168258,-8.449261756422299
28,28039,4,-49.85425355397102,-35.299138004608686
28,28039,5,-44.12753935154041,-20.83297772467355
28,28039,6,-41.257455491277625,-13.015276948024235
28,28039,7,-39.4277770303601,-11.726551164973964
28,28039,8,-41.53101035920893,-17.905607237347443
28,28040,2,-22.85462555066079,-9.18918026834783
28,28040,3,-21.60281938325991,5.2448302609212405
28,28040,4,-35.219030837004404,-7.771524763586535
28,28040,5,-30.44088105726872,11.588797385836669
28,28040,6,-29.210220264317176,15.704784381034154
28,28040,7,-27.72088105726872,14.354793457990244
28,28040,8,-32.23823788546255,20.14589143960528
28,28041,2,-24.82170494900653,-7.399786219650828
28,28041,3,-24.945462027678634,-3.138431259437724
28,28041,4,-38.773963853621204,-32.57123466634996
28,28041,5,-31.90454484354266,-27.146303805629547
28,28041,6,-17.50464276783307,-10.380223621031902
28,28041,7,-12.565023155640286,-14.887527782962028
28,28041,8,-14.531994734316523,-9.679091942516827
28,28042,2,-46.666666666666664,-29.761904761904766
28,28042,3,-28.96057347670251,46.031746031746025
28,28042,4,-40.93189964157706,46.031746031746025
28,28042,5,-65.23297491039426,19.047619047619023
28,28042,6,-61.4336917562724,98.01587301587298
28,28042,7,-30.39426523297489,48.01587301587298
28,28042,8,-85.44802867383513,85.31746031746026
28,28043,2,-11.901006255099267,-8.566533409480293
28,28043,3,-8.063638836007602,10.416904625928037
28,28043,4,-13.880881153113943,8.874928612221588
28,28043,5,-21.876529779711717,19.771559109080528
28,28043,6,-26.497144411204786,14.7458595088521
28,28043,7,-33.86184389447919,15.271273557966891
28,28043,8,-29.72259994560783,15.568246716162214
29,29001,4,165.92105263157896,58.00000000000001
29,29001,5,111.1842105263158,11.454545454545473
29,29001,7,23.815789473684212,4.363636363636392
29,29001,8,-43.02631578947368,-21.090909090909072
29,29002,2,12.347135807766563,-10.133946030504493
29,29002,3,43.20961167131514,-36.24364489636292
29,29002,4,17.828792104698522,-60.031286664059444
29,29002,5,74.75863548594717,-33.26652326945639
29,29002,6,76.5822784810126,-28.573523660539692
29,29002,7,111.96095258528209,-11.341415721548687
29,29002,8,109.51512550954727,-4.741885021509584
29,29005,2,-16.895177405746253,-2.3116927044796287
29,29005,3,-16.642335361250492,7.110014164006517
29,29005,4,-26.863981526710766,-12.837452170052632
29,29005,5,-20.046960344597874,-6.04348561402025
29,29005,6,-24.704138727296932,-9.532693486671029
29,29005,7,-20.98866512722588,-8.421770289410812
29,29005,8,-22.504052133753703,-8.593006786038938
29,29006,2,-2.7046415138237245,11.143288084464565
29,29006,3,0.973283182752338,4.048265460030165
29,29006,4,-9.052309124045133,-11.294117647058833
29,29006,5,-0.6727674589941501,-10.051282051282051
29,29006,6,-3.5519019737097257,5.496229260935137
29,29006,7,0.9655279382682513,15.095022624434385
29,29006,8,-2.8868897591996623,7.601809954751126
29,29007,2,6.370138578453277,-3.0444964871194413
29,29007,3,32.63299061242735,4.1373926619828305
29,29007,4,13.053196244970945,4.059328649492588
29,29007,5,26.88869021010283,0.6245120999219367
29,29007,6,-2.1680822530174226,18.501170960187352
29,29007,7,-13.522574877067495,9.679937548790019
